year,id,ext,den,cal,Reef
1929,RIB03B,1.9050,1.1420,2.1760,RIB
1930,RIB03B,1.9810,1.2500,2.4770,RIB
1931,RIB03B,1.6260,1.2910,2.0990,RIB
1932,RIB03B,1.2950,1.2080,1.5640,RIB
1933,RIB03B,1.4730,1.2750,1.8780,RIB
1934,RIB03B,2.0237,1.2900,2.6106,RIB
1935,RIB03B,1.5750,1.2630,1.9890,RIB
1936,RIB03B,1.6760,1.2310,2.0630,RIB
1937,RIB03B,1.6000,1.2720,2.0350,RIB
1938,RIB03B,0.6600,1.2610,0.8320,RIB
1939,RIB03B,2.3620,1.3120,3.0980,RIB
1940,RIB03B,1.0670,1.2110,1.2920,RIB
1941,RIB03B,1.9560,1.1580,2.2650,RIB
1942,RIB03B,1.5490,1.1770,1.8230,RIB
1943,RIB03B,2.1840,1.1900,2.5980,RIB
1944,RIB03B,1.4480,1.1620,1.6830,RIB
1945,RIB03B,2.2350,1.1720,2.6190,RIB
1946,RIB03B,1.4990,1.2040,1.8040,RIB
1947,RIB03B,1.6260,1.1990,1.9480,RIB
1948,RIB03B,1.6510,1.1690,1.9300,RIB
1949,RIB03B,1.6510,1.1910,1.9670,RIB
1950,RIB03B,1.8540,1.2020,2.2280,RIB
1951,RIB03B,2.4380,1.2990,3.1690,RIB
1952,RIB03B,0.8640,1.2860,1.1110,RIB
1953,RIB03B,1.5490,1.2950,2.0060,RIB
1954,RIB03B,2.1590,1.3420,2.8970,RIB
1955,RIB03B,0.8890,1.3690,1.2170,RIB
1956,RIB03B,1.3970,1.3350,1.8650,RIB
1957,RIB03B,1.8290,1.2930,2.3640,RIB
1958,RIB03B,2.0320,1.3240,2.6890,RIB
1959,RIB03B,1.6260,1.2540,2.0390,RIB
1960,RIB03B,0.6600,1.2260,0.8090,RIB
1961,RIB03B,1.5240,1.2750,1.9430,RIB
1962,RIB03B,1.3210,1.3240,1.7480,RIB
1963,RIB03B,1.9050,1.3390,2.5520,RIB
1964,RIB03B,1.1940,1.3410,1.6000,RIB
1965,RIB03B,1.7020,1.2820,2.1820,RIB
1966,RIB03B,1.4990,1.2930,1.9380,RIB
1967,RIB03B,1.2950,1.1760,1.5230,RIB
1968,RIB03B,1.6000,1.2200,1.9520,RIB
1969,RIB03B,1.3720,1.2380,1.6970,RIB
1970,RIB03B,2.0070,1.2990,2.6060,RIB
1971,RIB03B,1.2190,1.2870,1.5690,RIB
1972,RIB03B,1.4220,1.2780,1.8170,RIB
1973,RIB03B,1.7780,1.2590,2.2380,RIB
1974,RIB03B,1.4990,1.1800,1.7680,RIB
1975,RIB03B,2.4640,1.1220,2.7650,RIB
1976,RIB03B,1.2450,1.0960,1.3650,RIB
1977,RIB03B,1.4730,1.1390,1.6780,RIB
1978,RIB03B,0.8380,1.1690,0.9800,RIB
1979,RIB03B,1.7020,1.1870,2.0200,RIB
1980,RIB03B,1.8800,1.1780,2.2150,RIB
1981,RIB03B,1.9300,1.1680,2.2540,RIB
1982,RIB03B,1.6510,1.2130,2.0030,RIB
1983,RIB03B,1.7020,1.1890,2.0230,RIB
1984,RIB03B,1.4220,1.1680,1.6610,RIB
1985,RIB03B,2.1340,1.2620,2.6930,RIB
1986,RIB03B,2.2350,1.2960,2.8960,RIB
1987,RIB03B,2.4130,1.3530,3.2650,RIB
1988,RIB03B,2.2860,1.2950,2.9600,RIB
1989,RIB03B,1.4730,1.2550,1.8490,RIB
1990,RIB03B,1.4220,1.2270,1.7460,RIB
1991,RIB03B,2.7180,1.2680,3.4460,RIB
1992,RIB03B,1.3970,1.2560,1.7550,RIB
1993,RIB03B,1.0410,1.2360,1.2870,RIB
1994,RIB03B,1.7020,1.2240,2.0830,RIB
1995,RIB03B,1.0160,1.1370,1.1550,RIB
1996,RIB03B,1.7780,1.0950,1.9480,RIB
1997,RIB03B,1.6760,1.1520,1.9320,RIB
1998,RIB03B,1.8540,1.2760,2.3660,RIB
1999,RIB03B,2.0320,1.2700,2.5800,RIB
2000,RIB03B,0.8890,1.2450,1.1070,RIB
2001,RIB03B,0.9650,1.2150,1.1720,RIB
1979,RIB22A,1.3210,1.3870,1.8320,RIB
1980,RIB22A,1.3970,1.3030,1.8200,RIB
1981,RIB22A,1.3210,1.2460,1.6460,RIB
1982,RIB22A,1.6260,1.2130,1.9710,RIB
1983,RIB22A,1.2190,1.2270,1.4960,RIB
1984,RIB22A,1.4480,1.2860,1.8620,RIB
1985,RIB22A,1.3210,1.3570,1.7920,RIB
1986,RIB22A,1.2193,1.2690,1.5473,RIB
1987,RIB22A,1.6000,1.2610,2.0170,RIB
1988,RIB22A,1.8290,1.2670,2.3180,RIB
1989,RIB22A,1.2363,1.2250,1.5145,RIB
1990,RIB22A,1.2450,1.2070,1.5030,RIB
1991,RIB22A,1.5750,1.2050,1.8980,RIB
1992,RIB22A,1.8030,1.2940,2.3330,RIB
1993,RIB22A,1.9300,1.2740,2.4600,RIB
1994,RIB22A,1.7530,1.2500,2.1920,RIB
1995,RIB22A,1.7780,1.2480,2.2190,RIB
1996,RIB22A,1.5240,1.2910,1.9680,RIB
1997,RIB22A,1.8540,1.3320,2.4690,RIB
1998,RIB22A,1.3460,1.3580,1.8290,RIB
1999,RIB22A,1.6760,1.2990,2.1780,RIB
2000,RIB22A,1.4220,1.2730,1.8100,RIB
2001,RIB22A,1.5750,1.2550,1.9760,RIB
2002,RIB22A,1.3970,1.2610,1.7620,RIB
2003,RIB22A,1.1940,1.1950,1.4260,RIB
1977,RIB23A,1.3720,1.2480,1.7120,RIB
1978,RIB23A,1.2450,1.2540,1.5600,RIB
1979,RIB23A,1.8800,1.2810,2.4080,RIB
1980,RIB23A,2.0070,1.3140,2.6370,RIB
1981,RIB23A,1.6260,1.2950,2.1060,RIB
1982,RIB23A,1.6000,1.3110,2.0980,RIB
1983,RIB23A,1.2450,1.2550,1.5610,RIB
1984,RIB23A,1.4220,1.2820,1.8240,RIB
1985,RIB23A,1.8540,1.3600,2.5210,RIB
1986,RIB23A,1.0920,1.3080,1.4290,RIB
1987,RIB23A,1.7270,1.2960,2.2380,RIB
1988,RIB23A,1.0160,1.3090,1.3300,RIB
1989,RIB23A,2.0070,1.3150,2.6390,RIB
1990,RIB23A,1.7270,1.3340,2.3040,RIB
1991,RIB23A,1.3460,1.3370,1.8000,RIB
1992,RIB23A,1.6260,1.3180,2.1430,RIB
1993,RIB23A,1.9050,1.2620,2.4040,RIB
1994,RIB23A,1.7270,1.3080,2.2590,RIB
1995,RIB23A,1.6760,1.3060,2.1890,RIB
1996,RIB23A,1.6760,1.3330,2.2340,RIB
1997,RIB23A,1.4990,1.2530,1.8780,RIB
1998,RIB23A,1.8540,1.2390,2.2980,RIB
1999,RIB23A,1.1940,1.2520,1.4940,RIB
2000,RIB23A,1.9300,1.2720,2.4560,RIB
2001,RIB23A,1.8030,1.2660,2.2840,RIB
2002,RIB23A,1.0410,1.3000,1.3540,RIB
2003,RIB23A,1.8540,1.2900,2.3930,RIB
1983,RIB23B,1.3970,1.2040,1.6820,RIB
1984,RIB23B,1.1180,1.1910,1.3320,RIB
1985,RIB23B,1.9810,1.2600,2.4950,RIB
1986,RIB23B,2.0070,1.2910,2.5910,RIB
1987,RIB23B,1.6260,1.3030,2.1180,RIB
1988,RIB23B,1.6955,1.2840,2.1770,RIB
1989,RIB23B,1.7650,1.3060,2.3051,RIB
1990,RIB23B,1.7270,1.2700,2.1940,RIB
1991,RIB23B,1.4730,1.2240,1.8040,RIB
1992,RIB23B,2.0070,1.2380,2.4850,RIB
1993,RIB23B,1.9560,1.2420,2.4290,RIB
1994,RIB23B,1.1680,1.1350,1.3260,RIB
1995,RIB23B,2.1340,1.1730,2.5040,RIB
1996,RIB23B,1.4220,1.2070,1.7170,RIB
1997,RIB23B,2.0570,1.2100,2.4900,RIB
1998,RIB23B,1.9050,1.2560,2.3920,RIB
1999,RIB23B,1.8290,1.2520,2.2890,RIB
2000,RIB23B,1.7780,1.1770,2.0920,RIB
2001,RIB23B,1.9810,1.1940,2.3650,RIB
2002,RIB23B,1.3210,1.3140,1.7350,RIB
2003,RIB23B,1.8030,1.3000,2.3440,RIB
1977,RIB24A,1.2450,1.4070,1.7520,RIB
1978,RIB24A,1.3210,1.4360,1.8960,RIB
1979,RIB24A,1.5490,1.4130,2.1890,RIB
1980,RIB24A,1.6760,1.3980,2.3440,RIB
1981,RIB24A,1.3970,1.4500,2.0250,RIB
1982,RIB24A,1.6510,1.4050,2.3200,RIB
1983,RIB24A,1.0920,1.3970,1.5260,RIB
1984,RIB24A,1.3210,1.3900,1.8350,RIB
1985,RIB24A,1.2950,1.3810,1.7890,RIB
1986,RIB24A,1.3720,1.4210,1.9500,RIB
1987,RIB24A,1.1680,1.4300,1.6710,RIB
1988,RIB24A,1.5240,1.4280,2.1760,RIB
1989,RIB24A,1.5490,1.3640,2.1140,RIB
1990,RIB24A,1.5750,1.3130,2.0670,RIB
1991,RIB24A,1.4730,1.3770,2.0290,RIB
1992,RIB24A,1.4730,1.3840,2.0390,RIB
1993,RIB24A,1.5577,1.3780,2.1465,RIB
1994,RIB24A,1.3970,1.3490,1.8850,RIB
1995,RIB24A,1.4990,1.3410,2.0090,RIB
1996,RIB24A,1.5240,1.3780,2.1000,RIB
1997,RIB24A,1.6000,1.3260,2.1230,RIB
1998,RIB24A,1.4220,1.3070,1.8590,RIB
1999,RIB24A,1.3720,1.3550,1.8580,RIB
2000,RIB24A,1.2950,1.3390,1.7350,RIB
2001,RIB24A,1.4480,1.2750,1.8460,RIB
2002,RIB24A,1.4730,1.2730,1.8750,RIB
2003,RIB24A,1.6510,1.3370,2.2074,RIB
1977,RIB24B,1.7530,1.2900,2.2610,RIB
1978,RIB24B,1.5490,1.3660,2.1160,RIB
1979,RIB24B,1.4990,1.3260,1.9870,RIB
1980,RIB24B,1.6260,1.3340,2.1690,RIB
1981,RIB24B,1.7270,1.3330,2.3020,RIB
1982,RIB24B,1.4990,1.3640,2.0440,RIB
1983,RIB24B,1.2950,1.3680,1.7720,RIB
1984,RIB24B,1.1940,1.4210,1.6970,RIB
1985,RIB24B,1.1430,1.3470,1.5390,RIB
1986,RIB24B,1.6260,1.4330,2.3300,RIB
1987,RIB24B,1.6510,1.4750,2.4350,RIB
1988,RIB24B,1.4990,1.5040,2.2530,RIB
1989,RIB24B,0.9400,1.4330,1.3460,RIB
1990,RIB24B,1.7020,1.3550,2.3060,RIB
1991,RIB24B,1.4220,1.2590,1.7910,RIB
1992,RIB24B,1.6760,1.2610,2.1140,RIB
1993,RIB24B,1.5240,1.2940,1.9720,RIB
1994,RIB24B,1.4220,1.2880,1.8310,RIB
1995,RIB24B,1.8286,1.3200,2.4138,RIB
1996,RIB24B,1.9557,1.2870,2.5170,RIB
1997,RIB24B,1.6000,1.2400,1.9850,RIB
1998,RIB24B,1.4990,1.2710,1.9040,RIB
1999,RIB24B,1.3460,1.3390,1.8030,RIB
2000,RIB24B,1.5240,1.3750,2.0960,RIB
2001,RIB24B,1.4480,1.3820,2.0010,RIB
2002,RIB24B,1.4990,1.3980,2.0940,RIB
2003,RIB24B,1.1685,1.3870,1.6207,RIB
1975,RIB25A,1.3335,1.2080,1.6109,RIB
1976,RIB25A,1.8030,1.2110,2.1830,RIB
1977,RIB25A,1.5750,1.2430,1.9570,RIB
1978,RIB25A,1.9300,1.2890,2.4880,RIB
1979,RIB25A,2.0070,1.2460,2.5010,RIB
1980,RIB25A,1.0160,1.3000,1.3210,RIB
1981,RIB25A,1.6000,1.2950,2.0720,RIB
1982,RIB25A,1.5240,1.2670,1.9309,RIB
1983,RIB25A,1.4480,1.3000,1.8824,RIB
1984,RIB25A,1.7530,1.3280,2.3280,RIB
1985,RIB25A,1.2700,1.3300,1.6890,RIB
1986,RIB25A,0.9140,1.3200,1.2070,RIB
1987,RIB25A,1.8030,1.4120,2.5458,RIB
1988,RIB25A,1.6763,1.3330,2.2345,RIB
1989,RIB25A,1.5495,1.3120,2.9320,RIB
1990,RIB25A,1.2700,1.2810,1.6270,RIB
1991,RIB25A,1.3970,1.2540,1.7520,RIB
1992,RIB25A,1.2950,1.2490,1.6180,RIB
1993,RIB25A,1.6760,1.2030,2.0160,RIB
1994,RIB25A,1.0920,1.1500,1.2560,RIB
1995,RIB25A,1.6510,1.1960,1.9740,RIB
1996,RIB25A,1.4730,1.2390,1.8260,RIB
1997,RIB25A,1.9050,1.2080,2.3010,RIB
1998,RIB25A,1.7018,1.2390,2.1085,RIB
1999,RIB25A,1.4985,1.3090,1.9615,RIB
2000,RIB25A,1.1430,1.3320,1.5220,RIB
2001,RIB25A,1.1680,1.3530,1.5810,RIB
2002,RIB25A,1.4480,1.3690,1.9820,RIB
2003,RIB25A,1.4480,1.3100,1.8960,RIB
1977,RIB27A,1.2700,1.1770,1.4950,RIB
1978,RIB27A,1.7780,1.2400,2.2040,RIB
1979,RIB27A,1.2450,1.2580,1.5650,RIB
1980,RIB27A,1.5490,1.2600,1.9520,RIB
1981,RIB27A,1.9050,1.2430,2.3680,RIB
1982,RIB27A,0.7870,1.2670,0.9970,RIB
1983,RIB27A,1.2450,1.3180,1.6400,RIB
1984,RIB27A,1.1940,1.3250,1.5820,RIB
1985,RIB27A,1.3720,1.3210,1.8110,RIB
1986,RIB27A,1.6000,1.3390,2.1420,RIB
1987,RIB27A,1.2950,1.2670,1.6410,RIB
1988,RIB27A,0.8130,1.1970,0.9730,RIB
1989,RIB27A,1.4730,1.1780,1.7360,RIB
1990,RIB27A,1.8800,1.2300,2.3130,RIB
1991,RIB27A,1.5240,1.1680,1.7810,RIB
1992,RIB27A,1.9300,1.1850,2.2880,RIB
1993,RIB27A,1.5750,1.2190,1.9190,RIB
1994,RIB27A,1.1940,1.2090,1.4430,RIB
1995,RIB27A,1.5750,1.1500,1.8110,RIB
1996,RIB27A,2.2610,1.1480,2.5940,RIB
1997,RIB27A,1.4730,1.1780,1.7350,RIB
1998,RIB27A,1.5490,1.0740,1.6640,RIB
1999,RIB27A,2.0570,1.0130,2.0850,RIB
2000,RIB27A,1.7530,0.9940,1.7420,RIB
2001,RIB27A,1.9560,0.9780,1.9120,RIB
2002,RIB27A,1.1680,0.9710,1.1340,RIB
2003,RIB27A,1.9050,1.1170,2.1279,RIB
1977,RIB27B,0.8640,1.2020,1.0380,RIB
1978,RIB27B,1.8800,1.1600,2.1800,RIB
1979,RIB27B,1.2190,1.1720,1.4290,RIB
1980,RIB27B,0.7370,1.1850,0.8730,RIB
1981,RIB27B,0.9400,1.2540,1.1780,RIB
1982,RIB27B,1.3460,1.3210,1.7780,RIB
1983,RIB27B,1.8290,1.3630,2.4930,RIB
1984,RIB27B,1.4990,1.2500,1.8730,RIB
1985,RIB27B,2.3110,1.2840,2.9690,RIB
1986,RIB27B,1.8030,1.2820,2.3130,RIB
1987,RIB27B,1.6510,1.2750,2.1060,RIB
1988,RIB27B,1.1430,1.2470,1.4250,RIB
1989,RIB27B,2.0570,1.3130,2.7020,RIB
1990,RIB27B,1.3970,1.2990,1.8150,RIB
1991,RIB27B,1.7020,1.2460,2.1200,RIB
1992,RIB27B,1.5620,1.3270,2.0728,RIB
1993,RIB27B,1.8350,1.2910,2.3690,RIB
1994,RIB27B,2.1080,1.3230,2.7900,RIB
1995,RIB27B,1.6760,1.2530,2.1010,RIB
1996,RIB27B,1.6000,1.2590,2.0150,RIB
1997,RIB27B,1.7020,1.2710,2.1630,RIB
1998,RIB27B,1.9560,1.2740,2.4920,RIB
1999,RIB27B,1.1940,1.2740,1.5210,RIB
2000,RIB27B,1.3720,1.2420,1.7030,RIB
2001,RIB27B,2.1340,1.2440,2.6540,RIB
2002,RIB27B,1.5240,1.2390,1.8880,RIB
2003,RIB27B,1.0920,1.1080,1.2100,RIB
2004,RIB27B,1.5750,1.0840,1.7070,RIB
1979,RIB28A,1.6000,1.2050,1.9290,RIB
1980,RIB28A,1.3906,1.1510,1.6006,RIB
1981,RIB28A,1.1813,1.0880,1.2853,RIB
1982,RIB28A,1.6255,1.1800,1.9181,RIB
1983,RIB28A,1.6510,1.2190,2.0130,RIB
1984,RIB28A,1.2700,1.2620,1.6030,RIB
1985,RIB28A,1.5240,1.3270,2.0220,RIB
1986,RIB28A,1.1940,1.3130,1.5680,RIB
1987,RIB28A,1.3970,1.3160,1.8380,RIB
1988,RIB28A,1.6760,1.2890,2.1610,RIB
1989,RIB28A,1.6000,1.3300,2.1290,RIB
1990,RIB28A,1.8030,1.3470,2.4300,RIB
1991,RIB28A,1.8030,1.3260,2.3910,RIB
1992,RIB28A,1.4730,1.2520,1.8440,RIB
1993,RIB28A,2.3110,1.2480,2.8840,RIB
1994,RIB28A,1.6260,1.2290,1.9980,RIB
1995,RIB28A,1.3633,1.1610,1.5828,RIB
1996,RIB28A,1.9050,1.2190,2.3220,RIB
1997,RIB28A,1.8540,1.2480,2.3140,RIB
1998,RIB28A,1.3210,1.1900,1.5720,RIB
1999,RIB28A,2.2100,1.1810,2.6110,RIB
2000,RIB28A,1.0160,1.1630,1.1820,RIB
2001,RIB28A,1.7780,1.1300,2.0090,RIB
2002,RIB28A,1.4730,1.1920,1.7570,RIB
2003,RIB28A,1.4730,1.1800,1.7390,RIB
2004,RIB28A,1.1180,1.1480,1.2830,RIB
1963,RIB29A,1.5238,1.2400,1.8895,RIB
1964,RIB29A,1.4220,1.2390,1.7620,RIB
1965,RIB29A,1.2950,1.2430,1.6110,RIB
1966,RIB29A,1.3460,1.1840,1.5940,RIB
1967,RIB29A,1.0920,1.1530,1.2590,RIB
1968,RIB29A,1.4990,1.1660,1.7480,RIB
1969,RIB29A,1.1430,1.1500,1.3145,RIB
1970,RIB29A,1.1680,1.1500,1.3440,RIB
1971,RIB29A,0.9567,1.0880,1.0409,RIB
1972,RIB29A,1.2190,1.0770,1.3130,RIB
1973,RIB29A,1.4220,1.1320,1.6100,RIB
1974,RIB29A,1.2950,1.1600,1.5030,RIB
1975,RIB29A,1.3970,1.1640,1.6260,RIB
1976,RIB29A,1.0920,1.1660,1.2730,RIB
1977,RIB29A,1.4730,1.1480,1.6910,RIB
1978,RIB29A,0.8890,1.1490,1.0220,RIB
1979,RIB29A,1.1180,1.1410,1.2750,RIB
1980,RIB29A,1.2450,1.1930,1.4850,RIB
1981,RIB29A,1.4220,1.1840,1.6840,RIB
1982,RIB29A,1.2950,1.2070,1.5640,RIB
1983,RIB29A,1.2190,1.2030,1.4660,RIB
1984,RIB29A,1.1940,1.1860,1.4160,RIB
1985,RIB29A,1.2190,1.1870,1.4480,RIB
1986,RIB29A,1.1180,1.2260,1.3700,RIB
1987,RIB29A,1.1430,1.2480,1.4270,RIB
1988,RIB29A,1.2450,1.2100,1.5060,RIB
1989,RIB29A,1.0160,1.1710,1.1900,RIB
1990,RIB29A,1.1180,1.2230,1.3670,RIB
1991,RIB29A,1.2450,1.2500,1.5560,RIB
1992,RIB29A,1.0920,1.2360,1.3500,RIB
1993,RIB29A,1.5240,1.2590,1.9180,RIB
1994,RIB29A,1.2950,1.2260,1.5880,RIB
1995,RIB29A,1.0670,1.2150,1.2970,RIB
1996,RIB29A,1.1680,1.2040,1.4060,RIB
1997,RIB29A,1.2450,1.1490,1.4300,RIB
1998,RIB29A,1.5490,1.1690,1.8120,RIB
1999,RIB29A,1.4220,1.2140,1.7270,RIB
2000,RIB29A,1.3210,1.2400,1.6380,RIB
2001,RIB29A,0.9140,1.2260,1.1210,RIB
2002,RIB29A,1.4220,1.2470,1.7740,RIB
2003,RIB29A,1.2950,1.2350,1.6000,RIB
1966,RIB30B,0.9910,1.3880,1.3750,RIB
1967,RIB30B,1.2065,1.4020,1.6915,RIB
1968,RIB30B,1.0858,1.3870,1.5060,RIB
1969,RIB30B,0.9650,1.4160,1.3670,RIB
1970,RIB30B,1.0160,1.4190,1.4420,RIB
1971,RIB30B,0.7620,1.4070,1.0720,RIB
1972,RIB30B,1.0410,1.3970,1.4540,RIB
1973,RIB30B,1.2450,1.3860,1.7250,RIB
1974,RIB30B,0.8130,1.3240,1.0760,RIB
1975,RIB30B,0.8640,1.3410,1.1580,RIB
1976,RIB30B,1.0920,1.3440,1.4680,RIB
1977,RIB30B,0.9400,1.3460,1.2650,RIB
1978,RIB30B,1.0920,1.3820,1.5090,RIB
1979,RIB30B,1.1940,1.3630,1.6270,RIB
1980,RIB30B,0.9140,1.4320,1.3100,RIB
1981,RIB30B,0.9140,1.4100,1.2890,RIB
1982,RIB30B,1.0160,1.4550,1.4780,RIB
1983,RIB30B,0.8380,1.4240,1.1930,RIB
1984,RIB30B,1.1180,1.4460,1.6160,RIB
1985,RIB30B,0.9650,1.4220,1.3730,RIB
1986,RIB30B,0.8890,1.4330,1.2740,RIB
1987,RIB30B,0.9400,1.4570,1.3690,RIB
1988,RIB30B,0.7620,1.4380,1.0960,RIB
1989,RIB30B,1.0670,1.4120,1.5060,RIB
1990,RIB30B,1.1680,1.3630,1.5930,RIB
1991,RIB30B,0.9650,1.3120,1.2661,RIB
1992,RIB30B,1.3460,1.3390,1.8030,RIB
1993,RIB30B,1.1940,1.3300,1.5880,RIB
1994,RIB30B,0.9140,1.2950,1.1840,RIB
1995,RIB30B,0.9910,1.2920,1.2800,RIB
1996,RIB30B,0.9400,1.2490,1.1741,RIB
1997,RIB30B,0.8890,1.2760,1.1344,RIB
1998,RIB30B,1.2190,1.3450,1.6396,RIB
1999,RIB30B,0.6350,1.3000,0.8250,RIB
2000,RIB30B,1.2950,1.2600,1.6330,RIB
2001,RIB30B,0.7370,1.2390,0.9130,RIB
2002,RIB30B,1.0120,1.3410,1.3571,RIB
2003,RIB30B,1.2870,1.3420,1.7272,RIB
1988,RIB31A,2.0830,1.3320,2.7730,RIB
1989,RIB31A,1.9555,1.2520,2.4483,RIB
1990,RIB31A,1.9558,1.2460,2.4369,RIB
1991,RIB31A,1.9560,1.1980,2.3440,RIB
1992,RIB31A,1.3970,1.2450,1.7400,RIB
1993,RIB31A,1.0920,1.2260,1.3390,RIB
1994,RIB31A,2.2100,1.2790,2.8260,RIB
1995,RIB31A,1.6760,1.2580,2.1100,RIB
1996,RIB31A,2.6420,1.1980,3.1630,RIB
1997,RIB31A,2.8700,1.1580,3.3230,RIB
1998,RIB31A,1.6510,1.1690,1.9300,RIB
1999,RIB31A,1.7525,1.1670,2.0452,RIB
2000,RIB31A,1.8540,1.2000,2.2248,RIB
2001,RIB31A,1.7780,1.2290,2.1840,RIB
2002,RIB31A,2.1590,1.2810,2.7660,RIB
2003,RIB31A,1.6760,1.2390,2.0770,RIB
1986,RIB32A,1.3210,1.2370,1.6340,RIB
1987,RIB32A,1.6130,1.2580,2.0292,RIB
1988,RIB32A,1.5845,1.2470,1.9759,RIB
1989,RIB32A,1.5558,1.2260,1.9074,RIB
1990,RIB32A,2.0955,1.2640,2.6487,RIB
1991,RIB32A,1.1430,1.2400,1.4170,RIB
1992,RIB32A,1.6000,1.2360,1.9780,RIB
1993,RIB32A,1.7270,1.2160,2.1000,RIB
1994,RIB32A,1.6510,1.1980,1.9780,RIB
1995,RIB32A,1.2950,1.1150,1.4440,RIB
1996,RIB32A,1.5490,1.1290,1.7490,RIB
1997,RIB32A,1.6260,1.2750,2.0720,RIB
1998,RIB32A,1.9810,1.2560,2.4880,RIB
1999,RIB32A,1.8030,1.1770,2.1220,RIB
2000,RIB32A,1.3460,1.1400,1.5350,RIB
2001,RIB32A,1.5490,1.1700,1.8120,RIB
2002,RIB32A,1.3460,1.1970,1.6110,RIB
2004,RIB32A,1.2950,1.1670,1.5120,RIB
1988,RIB32B,1.5750,1.2650,1.9920,RIB
1989,RIB32B,1.7780,1.2590,2.2380,RIB
1990,RIB32B,2.4380,1.3030,3.1770,RIB
1991,RIB32B,1.3210,1.2490,1.6500,RIB
1992,RIB32B,2.1080,1.3120,2.7650,RIB
1993,RIB32B,1.4220,1.2780,1.8180,RIB
1994,RIB32B,2.2350,1.3080,2.9240,RIB
1995,RIB32B,2.1080,1.3600,2.8670,RIB
1996,RIB32B,1.5240,1.3250,2.0200,RIB
1997,RIB32B,1.9810,1.3410,2.6570,RIB
1998,RIB32B,0.7620,1.2300,0.9380,RIB
1999,RIB32B,2.2860,1.2760,2.9170,RIB
2000,RIB32B,1.2450,1.2540,1.5600,RIB
2001,RIB32B,1.5240,1.2230,1.8640,RIB
2002,RIB32B,1.2190,1.1180,1.3630,RIB
2003,RIB32B,1.2950,1.0440,1.3520,RIB
1987,RIB33A,1.7655,1.2760,2.2528,RIB
1988,RIB33A,1.0670,1.2960,1.3820,RIB
1989,RIB33A,1.8030,1.3290,2.3970,RIB
1990,RIB33A,1.2613,1.4180,1.7885,RIB
1991,RIB33A,1.1430,1.4460,1.6520,RIB
1992,RIB33A,1.5558,1.4980,2.3306,RIB
1993,RIB33A,1.9685,1.4700,2.8937,RIB
1994,RIB33A,1.3210,1.4290,1.8880,RIB
1995,RIB33A,1.1430,1.3080,1.4950,RIB
1996,RIB33A,1.3210,1.2130,1.6020,RIB
1997,RIB33A,1.4990,1.0840,1.6240,RIB
1998,RIB33A,1.2950,1.1120,1.4400,RIB
1999,RIB33A,1.5240,1.2440,1.8970,RIB
2000,RIB33A,2.1673,1.2650,2.7416,RIB
2001,RIB33A,2.2860,1.2710,2.9050,RIB
2002,RIB33A,1.1940,1.2270,1.4650,RIB
2003,RIB33A,1.7530,1.2310,2.1580,RIB
1987,RIB33B,1.5750,1.4030,2.2090,RIB
1988,RIB33B,1.5490,1.3480,2.0890,RIB
1989,RIB33B,1.4730,1.2950,1.9080,RIB
1990,RIB33B,0.7870,1.2790,1.0070,RIB
1991,RIB33B,0.9400,1.2820,1.2050,RIB
1992,RIB33B,1.2950,1.3630,1.7660,RIB
1993,RIB33B,2.0320,1.4000,2.8440,RIB
1994,RIB33B,1.3460,1.3710,1.8460,RIB
1995,RIB33B,1.2450,1.2050,1.5000,RIB
1996,RIB33B,1.5490,1.2050,1.8670,RIB
1997,RIB33B,1.1940,1.2290,1.4670,RIB
1998,RIB33B,2.0830,1.2970,2.7010,RIB
1999,RIB33B,2.1083,1.3780,2.9052,RIB
2000,RIB33B,1.4480,1.2860,1.8620,RIB
2001,RIB33B,1.8540,1.3040,2.4170,RIB
2002,RIB33B,1.2450,1.2510,1.5570,RIB
2003,RIB33B,1.4220,1.1920,1.6950,RIB
1978,RIB34A,1.9560,1.1330,2.2161,RIB
1979,RIB34A,1.8800,1.2070,2.2690,RIB
1980,RIB34A,1.8030,1.2270,2.2120,RIB
1981,RIB34A,1.7530,1.2860,2.2540,RIB
1982,RIB34A,1.8540,1.3210,2.4490,RIB
1983,RIB34A,1.8290,1.3390,2.4490,RIB
1984,RIB34A,1.5240,1.3020,1.9850,RIB
1985,RIB34A,1.8030,1.3220,2.3850,RIB
1986,RIB34A,1.6510,1.3030,2.1520,RIB
1987,RIB34A,1.8290,1.3180,2.4100,RIB
1988,RIB34A,1.6760,1.3660,2.2900,RIB
1989,RIB34A,1.8290,1.3650,2.4950,RIB
1990,RIB34A,1.8030,1.3540,2.4410,RIB
1991,RIB34A,1.8290,1.2990,2.3750,RIB
1992,RIB34A,1.8290,1.2880,2.3550,RIB
1993,RIB34A,1.8800,1.2310,2.3140,RIB
1994,RIB34A,1.8800,1.2420,2.3340,RIB
1995,RIB34A,1.8800,1.2870,2.4190,RIB
1996,RIB34A,1.8290,1.2250,2.2410,RIB
1997,RIB34A,1.6760,1.2350,2.0700,RIB
1998,RIB34A,1.7780,1.2550,2.2310,RIB
1999,RIB34A,1.5490,1.3080,2.0270,RIB
2000,RIB34A,1.4647,1.3230,1.9378,RIB
2001,RIB34A,1.7530,1.2620,2.2110,RIB
2002,RIB34A,1.6510,1.2360,2.0410,RIB
2003,RIB34A,1.7270,1.2300,2.1250,RIB
